game_number,player,start_pos,direction,word,score
16,player 1,"(7, 4)",down,jemu,9
16,player 2,"(10, 1)",across,wetul,6
16,player 3,"(1, 10)",across,kapp,12
16,player 4,"(10, 3)",down,tó,15
16,player 1,"(10, 1)",down,wieź,22
16,player 2,"(1, 13)",down,pipć,9
16,player 3,"(4, 0)",down,klify,5
16,player 4,"(12, 0)",across,cen,4
16,player 1,"(9, 6)",across,słę,6
16,player 2,"(0, 7)",down,ny,2
16,player 3,"(1, 4)",across,on,1
16,player 4,"(10, 5)",down,leli,4
16,player 1,"(5, 11)",across,aa,1
16,player 2,"(11, 5)",across,eś,5
16,player 4,"(12, 9)",down,as,1
17,player 1,"(7, 7)",across,gachw,20
17,player 1,"(7, 11)",down,widet,10
17,player 2,"(9, 7)",across,pikadai,8
17,player 3,"(4, 13)",down,wmiesiła,60
17,player 4,"(9, 7)",down,plujm,10
17,player 1,"(11, 4)",across,ureua,6
17,player 2,"(8, 4)",down,ircuą,11
17,player 3,"(8, 1)",across,sępis,9
17,player 4,"(12, 0)",across,dynią,7
17,player 1,"(10, 1)",down,ożyć,14
17,player 2,"(4, 8)",across,enzyów,11
17,player 3,"(2, 8)",down,sień,9
17,player 4,"(3, 3)",across,marnyi,11
17,player 1,"(0, 11)",down,palnyh,11
17,player 2,"(1, 6)",down,fonole,10
17,player 3,"(1, 9)",across,wtarc,12
17,player 4,"(2, 4)",down,baźe,22
17,player 1,"(5, 0)",across,etyne,6
17,player 2,"(4, 0)",down,żeła,27
17,player 3,"(13, 7)",across,maziśi,9
17,player 4,"(6, 5)",across,we,1
17,player 2,"(10, 0)",across,bok,5
17,player 3,"(0, 13)",down,och,1
18,player 1,"(7, 7)",across,nasęi,18
18,player 1,"(6, 8)",down,zań,8
18,player 2,"(3, 11)",down,dickiie,13
18,player 3,"(9, 10)",down,wąto,14
18,player 4,"(11, 8)",across,latkmi,12
18,player 1,"(8, 13)",down,orliki,14
18,player 2,"(4, 9)",across,ćmic,12
18,player 3,"(5, 14)",down,denn,15
18,player 4,"(11, 8)",down,log,4
18,player 1,"(0, 12)",down,picac,8
18,player 2,"(14, 5)",across,butó,39
18,player 3,"(1, 9)",across,zamij,12
18,player 4,"(12, 4)",across,rysio,5
18,player 1,"(8, 5)",down,uśpły,13
18,player 2,"(8, 2)",across,pagu,6
18,player 3,"(8, 2)",down,pinta,6
18,player 4,"(9, 0)",across,lais,4
18,player 1,"(11, 0)",across,ryty,9
18,player 2,"(7, 0)",down,bolerah,27
18,player 3,"(0, 9)",down,łza,4
18,player 4,"(2, 5)",across,edena,4
18,player 1,"(0, 7)",down,sjeny,21
18,player 2,"(10, 5)",across,pf,5
18,player 3,"(1, 5)",down,hewr,5
18,player 4,"(9, 9)",across,ewe,1
18,player 1,"(0, 7)",across,szła,2
19,player 1,"(7, 7)",across,woź,22
19,player 1,"(8, 2)",across,tuczoe,7
19,player 2,"(8, 3)",down,uklę,19
19,player 3,"(10, 2)",across,glamani,10
19,player 4,"(4, 9)",down,lodź,5
19,player 1,"(9, 8)",down,picuś,12
19,player 2,"(4, 8)",across,plują,16
19,player 3,"(13, 8)",across,ślazoy,14
19,player 4,"(11, 11)",down,zóz,8
19,player 1,"(6, 9)",across,dirc,4
19,player 2,"(0, 11)",down,ćmaej,10
19,player 3,"(1, 9)",across,armio,8
19,player 4,"(0, 6)",across,zyfa,27
19,player 1,"(9, 8)",across,pasisy,6
19,player 2,"(0, 6)",down,zbożne,11
19,player 3,"(2, 3)",across,beko,6
19,player 4,"(1, 3)",down,dbń,23
19,player 1,"(5, 1)",across,etwsze,6
19,player 2,"(1, 1)",down,łagre,16
19,player 3,"(0, 13)",down,mowi,4
19,player 4,"(8, 6)",down,otarłe,7
19,player 1,"(13, 2)",across,kwape,6
19,player 2,"(8, 13)",down,ny,1
19,player 3,"(5, 4)",down,siec,2
19,player 4,"(7, 14)",down,my,12
19,player 1,"(12, 13)",down,ny,1
19,player 3,"(2, 0)",across,da,2
20,player 1,"(7, 7)",across,niżes,18
20,player 1,"(7, 11)",down,sadzó,17
20,player 2,"(10, 8)",across,pobzyg,14
20,player 3,"(10, 13)",down,gają,18
20,player 4,"(4, 10)",down,gete,9
20,player 1,"(8, 4)",across,rysy,6
20,player 2,"(2, 8)",down,tomiśi,11
20,player 3,"(8, 4)",down,ryłai,10
20,player 4,"(2, 8)",across,tarańe,18
20,player 1,"(1, 13)",down,ćelch,22
20,player 2,"(11, 0)",across,anafaz,19
20,player 3,"(6, 0)",down,rzedła,24
20,player 4,"(4, 3)",across,upioem,10
20,player 1,"(3, 3)",down,dubn,10
20,player 2,"(8, 2)",down,menaca,9
20,player 3,"(13, 1)",across,hak,10
20,player 4,"(0, 11)",down,swak,8
20,player 1,"(10, 8)",down,paź,10
20,player 2,"(6, 2)",across,unici,7
20,player 3,"(3, 6)",down,mowi,3
20,player 4,"(0, 7)",across,cisksz,21
20,player 1,"(13, 9)",across,dietą,6
20,player 4,"(0, 9)",down,sra,1
20,player 1,"(8, 11)",across,aj,3
20,player 4,"(5, 0)",down,zrzedła,1
20,player 1,"(14, 9)",across,on,2
21,player 1,"(7, 7)",across,tyj,14
21,player 1,"(6, 8)",down,pypc,6
21,player 2,"(6, 8)",across,pały,6
21,player 3,"(9, 6)",across,jacią,10
21,player 4,"(2, 11)",down,skudy,12
21,player 1,"(4, 10)",across,fur,11
21,player 2,"(2, 8)",across,włóse,11
21,player 3,"(8, 10)",down,pąd,6
21,player 4,"(1, 4)",across,mucoi,9
21,player 1,"(2, 1)",across,baty,9
21,player 2,"(1, 2)",down,taskń,12
21,player 3,"(10, 11)",down,obi,11
21,player 4,"(4, 0)",across,inkea,5
21,player 1,"(0, 8)",across,hiw,5
21,player 2,"(1, 6)",down,chinę,10
21,player 3,"(3, 0)",down,silez,15
21,player 4,"(12, 8)",across,wirio,5
21,player 1,"(10, 13)",down,grys,10
21,player 2,"(7, 0)",across,zawozć,9
21,player 3,"(7, 2)",down,ważna,8
21,player 4,"(11, 0)",across,akaci,10
21,player 1,"(9, 4)",down,ślizn,11
21,player 2,"(13, 2)",across,mendlm,9
21,player 3,"(0, 12)",down,eee,2
21,player 4,"(8, 1)",across,aa,1
21,player 1,"(4, 6)",across,ny,2
21,player 3,"(3, 6)",across,in,1
21,player 4,"(4, 4)",down,aa,1
21,player 3,"(0, 4)",down,omy,1
22,player 1,"(7, 7)",across,maż,16
22,player 1,"(5, 7)",down,wemnę,8
22,player 2,"(0, 6)",down,domisi,8
22,player 3,"(0, 3)",across,chudą,39
22,player 4,"(2, 2)",across,śmiem,14
22,player 1,"(7, 5)",across,osmażać,9
22,player 2,"(4, 10)",down,ostanó,11
22,player 3,"(2, 3)",down,moderat,10
22,player 4,"(7, 0)",across,bila,15
22,player 1,"(6, 1)",down,kiedze,7
22,player 2,"(11, 0)",across,nesc,8
22,player 3,"(4, 0)",across,azydu,9
22,player 4,"(0, 0)",down,agora,18
22,player 1,"(3, 10)",across,pajz,9
22,player 2,"(0, 13)",down,awizi,8
22,player 3,"(9, 9)",across,lóź,11
22,player 4,"(7, 5)",down,opońzy,13
22,player 1,"(4, 14)",down,nerp,15
22,player 2,"(1, 8)",across,zagniw,7
22,player 3,"(12, 4)",across,wytarły,10
22,player 4,"(13, 0)",across,filce,22
22,player 1,"(4, 8)",across,hao,4
22,player 3,"(0, 11)",down,in,1
22,player 4,"(0, 0)",across,aj,3
22,player 1,"(3, 6)",across,iw,1
23,player 1,"(7, 7)",across,lyc,12
23,player 1,"(6, 8)",down,sycie,5
23,player 2,"(9, 4)",across,apofiz,10
23,player 3,"(8, 6)",down,poślą,14
23,player 4,"(7, 4)",down,zwabi,9
23,player 1,"(11, 1)",across,sańi,23
23,player 2,"(11, 1)",down,słę,16
23,player 3,"(8, 2)",down,bila,6
23,player 4,"(12, 5)",across,gąskm,8
23,player 1,"(7, 7)",across,lycowe,3
23,player 2,"(6, 12)",down,jedye,8
23,player 3,"(4, 10)",down,ławo,8
23,player 4,"(4, 9)",across,długi,9
23,player 1,"(0, 13)",down,antki,12
23,player 2,"(3, 11)",down,mu,6
23,player 3,"(0, 7)",across,chimrna,30
23,player 4,"(13, 9)",across,herno,12
23,player 1,"(0, 7)",down,caudo,7
23,player 2,"(3, 4)",across,epodó,9
23,player 3,"(1, 0)",across,nostagia,64
23,player 4,"(1, 1)",down,ożyć,13
23,player 1,"(0, 0)",down,in,3
23,player 2,"(3, 5)",down,paź,10
